player_id;name;birth_date;role;year_date;years
199330;Antonio Jes?s Cotan P?rez;1995-09-19T00:00:00.000Z;striker;1995;20
319539;Jes?s Pozo Blanco;1995-03-24T00:00:00.000Z;unknown;1995;20
129543;;1991-06-26T00:00:00.000Z;midfield;1991;24
336103;Agust�n Emanuel Pastoriza Cacabelos;1996-01-31T00:00:00.000Z;midfield;1996;19
221659;Gonzalo Su�rez Llano;1994-04-22T00:00:00.000Z;midfield;1994;21
58009;Javier Flores Santacruz;1986-02-09T00:00:00.000Z;striker;1986;29
72087;Andr?s Jos? T?�ez Arceo;1987-03-15T00:00:00.000Z;defence;1987;28
57922;Cristian Bustos Costa;1983-05-29T00:00:00.000Z;midfield;1983;32
3172;Enrique de Lucas Mart�nez;1978-08-17T00:00:00.000Z;striker;1978;37
57808;Ignacio Insa Bohigues;1986-06-09T00:00:00.000Z;midfield;1986;29
64419;Joan Tom�s Campasol;1985-05-17T00:00:00.000Z;midfield;1985;30
5513;;1983-09-10T00:00:00.000Z;midfield;1983;32
7563;Andr?s Palop Cervera;1973-10-22T00:00:00.000Z;goalkeeper;1973;42
184218;Javier Herv�s Salmoral;1989-06-09T00:00:00.000Z;midfield;1989;26
93664;??? ?????? ?????;1989-06-19T00:00:00.000Z;striker;1989;26
3495;???? ?????;1977-10-17T00:00:00.000Z;goalkeeper;1977;38
203043;Pedro Bigas Rigo;1990-05-15T00:00:00.000Z;defence;1990;25
7723;Antonio L�pez Guerrero;1981-09-13T00:00:00.000Z;defence;1981;34
14342;Jos? Carlos de Ara?jo Nunes;1977-03-07T00:00:00.000Z;defence;1977;38
59558;Emilio Nsue L�pez;1989-09-30T00:00:00.000Z;midfield;1989;26
15980;Juan Calatayud S�nchez;1979-12-21T00:00:00.000Z;goalkeeper;1979;36
163654;Kevin Garc�a Mart�nez;1989-09-08T00:00:00.000Z;defence;1989;26
39783;Alejandro Alfaro Ligero;1986-11-23T00:00:00.000Z;midfield;1986;29
15955;Josep Llu�s Mart� Soler;1975-04-28T00:00:00.000Z;midfield;1975;40
176298;Marc Fern�ndez Gr?cia;1990-04-29T00:00:00.000Z;midfield;1990;25
54996;Jo?o Victor de Albuquerque Bruno;1988-11-07T00:00:00.000Z;midfield;1988;27
177452;Abd�n Prats Bastidas;1992-02-17T00:00:00.000Z;midfield;1992;23
53332;Juan Daniel Forl�n;1988-01-10T00:00:00.000Z;defence;1988;27
44139;Juan �ngel Alb�n Leites;1986-07-17T00:00:00.000Z;striker;1986;29
198047;Cristian G�mez Garc�a;1989-07-27T00:00:00.000Z;midfield;1989;26
45639;;1990-07-25T00:00:00.000Z;midfield;1990;25
203108;Christian Alfonso L�pez;1989-05-02T00:00:00.000Z;midfield;1989;26
9335;Rui Pedro da Rocha Fonte;1990-04-23T00:00:00.000Z;midfield;1990;25
23914;;1985-03-10T00:00:00.000Z;midfield;1985;30
7575;David Albelda Aliqu?s;1977-09-01T00:00:00.000Z;midfield;1977;38
59568;Felipe Ramos S�nchez;1988-01-10T00:00:00.000Z;goalkeeper;1988;27
54231;Ismael L�pez Blanco;1990-01-29T00:00:00.000Z;midfield;1990;25
54217;Ra?l Fern�ndez Cavada Mateos;1988-03-13T00:00:00.000Z;goalkeeper;1988;27
30097;Xabier Castillo Aranburu;1986-03-29T00:00:00.000Z;defence;1986;29
69660;Jon�s Ramalho Chimeno;1993-06-10T00:00:00.000Z;defence;1993;22
126751;I�igo Ruiz de Galarreta Etxeberria;1993-08-06T00:00:00.000Z;midfield;1993;22
47722;Casto Espinosa Barriga;1982-06-18T00:00:00.000Z;goalkeeper;1982;33
35529;Jeffrey Nana Darko Sarpong;1988-08-03T00:00:00.000Z;midfield;1988;27
7828;Sergio Mart�nez Ballesteros;1975-09-04T00:00:00.000Z;defence;1975;40
7468;Jos? Javier Barkero Saludes;1979-04-27T00:00:00.000Z;striker;1979;36
22568;Juan Luis G�mez L�pez;1980-05-18T00:00:00.000Z;midfield;1980;35
26373;?scar Serrano Rodriguez;1981-09-30T00:00:00.000Z;midfield;1981;34
16402;???????? ??????;1980-05-23T00:00:00.000Z;midfield;1980;35
212391;Roger Mart�;1991-01-03T00:00:00.000Z;midfield;1991;24
39087;Daniel D�az;1979-07-13T00:00:00.000Z;defence;1979;36
84511;S�lvio Manuel Azevedo Ferreira S� Pereira;1987-09-28T00:00:00.000Z;defence;1987;28
5782;Emre Bel?zo?lu;1980-09-07T00:00:00.000Z;midfield;1980;35
220805;Abdelkader Oueslati Kaabi;1991-10-07T00:00:00.000Z;striker;1991;24
44735;Aythami Artiles Oliva;1986-04-02T00:00:00.000Z;defence;1986;29
25106;Evaldo dos Santos Fabiano;1982-03-18T00:00:00.000Z;defence;1982;33
7572;Carlos Marchena L�pez;1979-07-31T00:00:00.000Z;defence;1979;36
37388;Abel Enrique Aguilar Tapia;1985-01-06T00:00:00.000Z;midfield;1985;30
7501;Juan Carlos Valer�n Santana;1975-06-17T00:00:00.000Z;striker;1975;40
15568;Bruno Alexandre Vilela Gama;1987-11-15T00:00:00.000Z;midfield;1987;28
16124;Ayoze D�az D�az;1982-05-25T00:00:00.000Z;defence;1982;33
87856;Roderick Jefferson Gon?alves Miranda;1991-03-30T00:00:00.000Z;defence;1991;24
29170;Javier Camu�as Gallego;1980-07-17T00:00:00.000Z;midfield;1980;35
61743;Andr? Filipe Bernardes Santos;1989-03-02T00:00:00.000Z;midfield;1989;26
7480;Joseba Llorente Etxarri;1979-11-24T00:00:00.000Z;midfield;1979;36
158795;David Timor Copov�;1989-10-17T00:00:00.000Z;midfield;1989;26
35035;Roland Conde Lamah;1987-12-31T00:00:00.000Z;midfield;1987;28
46006;Nicki Niels Bille Nielsen;1988-02-07T00:00:00.000Z;midfield;1988;27
23247;Mikel Labaka Zurriarain;1980-08-10T00:00:00.000Z;defence;1980;35
195604;Sueliton Pereira de Aguiar;1986-08-19T00:00:00.000Z;defence;1986;29
10289;Andrija Deliba?i?;1981-04-24T00:00:00.000Z;midfield;1981;34
152776;David Gonz�lez Plata;1991-05-28T00:00:00.000Z;midfield;1991;24
65060;Borja G�mez P?rez;1988-05-14T00:00:00.000Z;defence;1988;27
72415;Manuel Lucena Medina;1982-11-18T00:00:00.000Z;defence;1982;33
35515;Iriney Santos da Silva;1981-04-23T00:00:00.000Z;midfield;1981;34
15764;Mois?s Hurtado P?rez;1981-02-20T00:00:00.000Z;midfield;1981;34
81998;Jaime Romero G�mez;1990-07-31T00:00:00.000Z;midfield;1990;25
7353;Juan Manuel Ortiz Palaz�n;1982-03-01T00:00:00.000Z;midfield;1982;33
37403;Roberto Jim?nez Gago;1986-02-10T00:00:00.000Z;goalkeeper;1986;29
49802;Ivan Obradovi?;1988-07-25T00:00:00.000Z;defence;1988;27
35512;Javier Paredes Arango;1982-07-05T00:00:00.000Z;defence;1982;33
58013;Antonio Galdeano Ben�tez;1984-02-13T00:00:00.000Z;midfield;1984;31
95488;Eduard Oriol i Gr?cia;1986-11-05T00:00:00.000Z;midfield;1986;29
15808;Christian Koffi N'Dri;1983-06-04T00:00:00.000Z;defence;1983;32
73083;;1990-09-05T00:00:00.000Z;midfield;1990;25
7669;Leonardo Neoren Franco;1977-05-20T00:00:00.000Z;goalkeeper;1977;38
61869;Ra?l Goni Bayo;1988-10-12T00:00:00.000Z;defence;1988;27
63209;Pint?r �d�m J�zsef;1988-06-12T00:00:00.000Z;defence;1988;27
225462;Jos? Mar�a Mart�n Bejarano-Serrano;1987-12-06T00:00:00.000Z;midfield;1987;28
56059;Lucas Antonio W�lchez;1983-10-31T00:00:00.000Z;striker;1983;32
164816;Javier �lamo Cruz;1988-08-18T00:00:00.000Z;midfield;1988;27
88528;Daniel Hern�ndez Santos;1985-10-21T00:00:00.000Z;goalkeeper;1985;30
56831;Juan �ngel Neira;1989-02-21T00:00:00.000Z;striker;1989;26
230210;Manuel Coronado Pl�;1993-04-07T00:00:00.000Z;midfield;1993;22
238868;Rub?n Pe�a Jim?nez;1991-07-18T00:00:00.000Z;midfield;1991;24
18958;Alejandro Dami�n Dom�nguez;1981-06-10T00:00:00.000Z;striker;1981;34
6852;;1982-03-14T00:00:00.000Z;defence;1982;33
129495;Jorge Ort� Gracia;1993-04-28T00:00:00.000Z;midfield;1993;22
32568;Pedro Tonon Geromel;1985-09-21T00:00:00.000Z;defence;1985;30
210142;Charlie Took  Essome;1993-05-25T00:00:00.000Z;defence;1993;22
24502;;1983-12-09T00:00:00.000Z;defence;1983;32
29122;Anthony Gildas Kofi Annan;1986-07-21T00:00:00.000Z;midfield;1986;29
29237;?????? ???????;1987-01-07T00:00:00.000Z;striker;1987;28
187759;Anderson Concei??o Benedito;1989-10-24T00:00:00.000Z;defence;1989;26
71801;Daniel Gim?nez Hern�ndez;1983-07-30T00:00:00.000Z;goalkeeper;1983;32
19057;Hedwiges Eduard Martinus Maduro;1985-02-13T00:00:00.000Z;midfield;1985;30
221658;Alejandro Rubio Brito;1993-07-23T00:00:00.000Z;midfield;1993;22
60779;Igor Mart�nez Caseras;1989-07-19T00:00:00.000Z;midfield;1989;26
48931;Henrique Sereno Fonseca;1985-05-18T00:00:00.000Z;defence;1985;30
7803;Pedro Mario �xrez Abrantes;1982-02-02T00:00:00.000Z;defence;1982;33
186891;Alejandro Mart�nez S�nchez;1990-08-12T00:00:00.000Z;defence;1990;25
30982;???;1985-07-10T00:00:00.000Z;midfield;1985;30
60444;Thiago Alc�ntara do Nascimento;1991-04-11T00:00:00.000Z;midfield;1991;24
73009;Ernesto Gal�n I�igo;1986-06-17T00:00:00.000Z;defence;1986;29
35548;Fernando Gabriel Amorebieta Mardaras;1985-03-29T00:00:00.000Z;defence;1985;30
243096;Jorge S�nchez Colacio;1993-03-22T00:00:00.000Z;goalkeeper;1993;22
7519;Rub?n Gonz�lez Rocha;1982-01-29T00:00:00.000Z;defence;1982;33
25411;�ngel Javier Arizmendi de Lucas;1984-03-03T00:00:00.000Z;midfield;1984;31
126555;;1992-06-10T00:00:00.000Z;midfield;1992;23
158868;;1992-02-21T00:00:00.000Z;midfield;1992;23
164478;;1991-11-14T00:00:00.000Z;midfield;1991;24
7763;Jos? Mar�a Movilla Cubero;1975-02-08T00:00:00.000Z;midfield;1975;40
7901;Fernando Macedo da Silva Rodilla;1982-04-20T00:00:00.000Z;midfield;1982;33
71034;Francisco Javier Miranda Mera;1988-03-27T00:00:00.000Z;midfield;1988;27
5794;Obafemi Akinwunmi Martins;1984-10-28T00:00:00.000Z;midfield;1984;31
12517;Oguchialu Chilioke Onyewu;1982-05-13T00:00:00.000Z;defence;1982;33
175773;Carlos Javier Delgado Rodr�guez;1990-04-22T00:00:00.000Z;defence;1990;25
4371;;1983-10-22T00:00:00.000Z;defence;1983;32
210140;Gabriel Company Vives;1992-02-16T00:00:00.000Z;defence;1992;23
9828;Ricardo Alberto Silveira de Carvalho;1978-05-18T00:00:00.000Z;defence;1978;37
26574;Masoud Shojaei Soleimani;1984-06-09T00:00:00.000Z;striker;1984;31
15500;�ngel David L�pez Ruano;1981-03-10T00:00:00.000Z;defence;1981;34
63293;Tiago Miguel Ba�a Pinto;1988-02-01T00:00:00.000Z;defence;1988;27
7867;Rodolfo Bodipo D�az;1977-10-25T00:00:00.000Z;midfield;1977;38
65266;Rub?n Mi�o Peralta;1989-01-18T00:00:00.000Z;goalkeeper;1989;26
210178;Pablo Mar� Villar;1993-08-31T00:00:00.000Z;defence;1993;22
51383;Manuel Jes?s Arana Rodr�guez;1984-12-03T00:00:00.000Z;midfield;1984;31
64598;Bernardo Jos? Espinosa Z?�iga;1989-07-11T00:00:00.000Z;defence;1989;26
225459;Carlos Hern�ndez Alarc�n;1990-09-15T00:00:00.000Z;defence;1990;25
56130;Sa?l Fern�ndez Garc�a;1985-04-09T00:00:00.000Z;striker;1985;30
127526;Ant�n de Vicente Adrio;1989-08-25T00:00:00.000Z;midfield;1989;26
251680;Brandon Thomas Llamas;1995-02-04T00:00:00.000Z;midfield;1995;20
231776;;1994-05-13T00:00:00.000Z;unknown;1994;21
85309;Albert Dalmau Mart�nez;1992-03-16T00:00:00.000Z;defence;1992;23
180311;Manuel Palancar Belloso;1990-10-25T00:00:00.000Z;defence;1990;25
158848;Eneko Eizmendi Blanco;1990-06-10T00:00:00.000Z;midfield;1990;25
182257;Bubacar Njie Kambi;1988-03-14T00:00:00.000Z;midfield;1988;27
102146;Edgar Badia Guardiola;1992-02-12T00:00:00.000Z;goalkeeper;1992;23
7671;David Cort?s Caballero;1979-08-29T00:00:00.000Z;defence;1979;36
5531;;1979-04-14T00:00:00.000Z;defence;1979;36
75035;Franco Daniel Jara;1988-07-15T00:00:00.000Z;midfield;1988;27
213866;Hugo Cantero Garc�a;1989-07-09T00:00:00.000Z;goalkeeper;1989;26
7813;Gonzalo Colsa Albendea;1979-04-02T00:00:00.000Z;midfield;1979;36
45307;Lautaro Germ�n Acosta;1988-03-14T00:00:00.000Z;midfield;1988;27
57693;Mario Fern�ndez Cuesta;1988-04-30T00:00:00.000Z;goalkeeper;1988;27
74764;Eduardo Bedia Pel�ez;1989-03-23T00:00:00.000Z;midfield;1989;26
17221;Kennedy Bakircioglu;1980-11-02T00:00:00.000Z;midfield;1980;35
12883;?????????? ???????;1985-02-13T00:00:00.000Z;midfield;1985;30
63287;Peter Tsepo Masilela;1985-05-05T00:00:00.000Z;defence;1985;30
7705;Francisco Javier Casquero Paredes;1976-03-11T00:00:00.000Z;midfield;1976;39
8186;Daniel G�iza Gonz�lez;1980-08-17T00:00:00.000Z;midfield;1980;35
7467;Mikel Aranburu Eizagirre;1979-02-18T00:00:00.000Z;midfield;1979;36
27489;Luis Amaranto Perea Mosquera;1979-01-30T00:00:00.000Z;defence;1979;36
84535;Eduardo Antonio Salvio;1990-07-13T00:00:00.000Z;midfield;1990;25
48291;Jos? Isidoro G�mez Torres;1986-08-01T00:00:00.000Z;defence;1986;29
23220;Juan Manuel G�mez S�nchez;1981-05-29T00:00:00.000Z;midfield;1981;34
35554;Ustaritz Aldekoaotalora Astarloa;1983-02-16T00:00:00.000Z;defence;1983;32
3573;;1979-08-17T00:00:00.000Z;defence;1979;36
98074;????;1991-02-27T00:00:00.000Z;midfield;1991;24
213864;Pablo Coronado Rubio;1992-07-21T00:00:00.000Z;goalkeeper;1992;23
124555;Cristiano Biraghi;1992-09-01T00:00:00.000Z;defence;1992;23
24606;Bostjan Cesar;1982-07-09T00:00:00.000Z;defence;1982;33
38591;Nicolas Frey;1984-03-06T00:00:00.000Z;defence;1984;31
26105;Valter Birsa;1986-08-07T00:00:00.000Z;striker;1986;29
37295;Perparim Hetemaj;1986-12-12T00:00:00.000Z;midfield;1986;29
30853;Mariano Izco;1983-03-13T00:00:00.000Z;midfield;1983;32
18934;Thomas Mangani;1987-04-29T00:00:00.000Z;midfield;1987;28
119164;Ezequiel Schelotto;1989-05-23T00:00:00.000Z;midfield;1989;26
26263;Maxi L�pez;1984-04-03T00:00:00.000Z;midfield;1984;31
7797;Albano Bizzarri;1977-11-09T00:00:00.000Z;goalkeeper;1977;38
74314;Edimar;1986-05-21T00:00:00.000Z;defence;1986;29
16868;Alessandro Gamberini;1981-08-27T00:00:00.000Z;defence;1981;34
21770;Gennaro Sardo;1979-05-08T00:00:00.000Z;defence;1979;36
44059;Ervin Zukanovic;1987-02-11T00:00:00.000Z;defence;1987;28
99327;Isaac Cofie;1991-09-20T00:00:00.000Z;midfield;1991;24
77603;Dejan Lazarevic;1990-02-15T00:00:00.000Z;midfield;1990;25
46105;Ivan Radovanovic;1988-08-29T00:00:00.000Z;midfield;1988;27
88542;Rub?n Botta;1990-01-31T00:00:00.000Z;striker;1990;25
68306;Alberto Paloschi;1990-01-04T00:00:00.000Z;midfield;1990;25
5023;Gianluigi Buffon;1978-01-28T00:00:00.000Z;goalkeeper;1978;37
39983;Leonardo Bonucci;1987-05-01T00:00:00.000Z;defence;1987;28
54935;Mart�n C�ceres;1987-04-07T00:00:00.000Z;defence;1987;28
2865;Stephan Lichtsteiner;1984-01-16T00:00:00.000Z;defence;1984;31
48002;Angelo Ogbonna;1988-05-23T00:00:00.000Z;defence;1988;27
63531;Kwadwo Asamoah;1988-12-09T00:00:00.000Z;midfield;1988;27
44716;Claudio Marchisio;1986-01-19T00:00:00.000Z;midfield;1986;29
122153;Paul Pogba;1993-03-15T00:00:00.000Z;midfield;1993;22
37666;Arturo Vidal;1987-05-22T00:00:00.000Z;midfield;1987;28
37598;Rubinho;1982-08-04T00:00:00.000Z;goalkeeper;1982;33
19136;Marco Storari;1977-01-07T00:00:00.000Z;goalkeeper;1977;38
5285;Patrice Evra;1981-05-15T00:00:00.000Z;defence;1981;34
124769;Luca Marrone;1990-03-28T00:00:00.000Z;defence;1990;25
56703;Simone Padoin;1984-03-18T00:00:00.000Z;midfield;1984;31
17249;Simone Pepe;1983-08-30T00:00:00.000Z;midfield;1983;32
112302;Roberto Pereyra;1991-01-07T00:00:00.000Z;midfield;1991;24
52312;Sebastian Giovinco;1987-01-26T00:00:00.000Z;striker;1987;28
35564;Fernando Llorente;1985-02-26T00:00:00.000Z;midfield;1985;30
5880;Morgan De Sanctis;1977-03-26T00:00:00.000Z;goalkeeper;1977;38
3182;Ashley Cole;1980-12-20T00:00:00.000Z;defence;1980;35
104752;Konstantinos Manolas;1991-06-14T00:00:00.000Z;defence;1991;24
24977;Vasilis Torosidis;1985-06-10T00:00:00.000Z;defence;1985;30
5947;Daniele De Rossi;1983-07-24T00:00:00.000Z;midfield;1983;32
41982;Radja Nainggolan;1988-05-04T00:00:00.000Z;midfield;1988;27
44162;Miralem Pjanic;1990-04-02T00:00:00.000Z;midfield;1990;25
33481;Gervinho;1987-05-27T00:00:00.000Z;midfield;1987;28
81455;Juan Iturbe;1993-06-04T00:00:00.000Z;midfield;1993;22
16631;Ignazio Abate;1986-11-12T00:00:00.000Z;defence;1986;29
15420;Alex;1982-06-17T00:00:00.000Z;defence;1982;33
3507;Christian Abbiati;1977-07-08T00:00:00.000Z;goalkeeper;1977;38
25488;Antonio Candreva;1987-02-28T00:00:00.000Z;midfield;1987;28
238752;Keita;1995-03-08T00:00:00.000Z;midfield;1995;20
6020;Francesco Tavano;1979-03-02T00:00:00.000Z;midfield;1979;36
5946;Cesare Bovo;1983-01-14T00:00:00.000Z;defence;1983;32
22149;Jean-Fran?ois Gillet;1979-05-31T00:00:00.000Z;goalkeeper;1979;36
201040;Marco Benassi;1994-09-08T00:00:00.000Z;midfield;1994;21
241527;Federico Bonazzoli;1997-05-21T00:00:00.000Z;midfield;1997;18
22186;Davide Biondini;1983-01-24T00:00:00.000Z;midfield;1983;32
35747;Simone Missiroli;1986-05-23T00:00:00.000Z;midfield;1986;29
112666;Alessandro Longhi;1989-06-25T00:00:00.000Z;defence;1989;26
57285;Simone Colombi;1991-07-01T00:00:00.000Z;goalkeeper;1991;24
16873;Claudio Terzi;1984-06-19T00:00:00.000Z;defence;1984;31
22210;Luca Rigoni;1984-12-07T00:00:00.000Z;midfield;1984;31
22217;Roberto Vitiello;1983-05-08T00:00:00.000Z;defence;1983;32
24316;Emiliano Viviano;1985-12-01T00:00:00.000Z;goalkeeper;1985;30
72274;Vasco Regini;1990-09-09T00:00:00.000Z;defence;1990;25
3417;Nicol�s Burdisso;1981-04-12T00:00:00.000Z;defence;1981;34
34239;Aleandro Rosi;1987-05-17T00:00:00.000Z;midfield;1987;28
93128;Kalidou Koulibaly;1991-06-20T00:00:00.000Z;defence;1991;24
43411;Roberto Colombo;1975-08-24T00:00:00.000Z;goalkeeper;1975;40
16744;Giandomenico Mesto;1982-05-25T00:00:00.000Z;defence;1982;33
31067;Jonathan de Guzm�n;1987-09-13T00:00:00.000Z;striker;1987;28
73794;Duv�n Zapata;1991-04-01T00:00:00.000Z;midfield;1991;24
30332;Daniele Capelli;1986-06-20T00:00:00.000Z;defence;1986;29
84845;Francesco Renzetti;1988-01-22T00:00:00.000Z;defence;1988;27
54921;Massimo Volta;1987-05-14T00:00:00.000Z;defence;1987;28
22141;Antonio Mirante;1983-07-08T00:00:00.000Z;goalkeeper;1983;32
104290;Alessandro Iacobucci;1991-06-03T00:00:00.000Z;goalkeeper;1991;24
10255;Alexander Farnerud;1984-05-01T00:00:00.000Z;midfield;1984;31
111893;Giancarlo Gonz�lez;1988-02-08T00:00:00.000Z;defence;1988;27
19446;Riccardo Montolivo;1985-01-18T00:00:00.000Z;midfield;1985;30
264485;Ivan De Santis;1997-05-21T00:00:00.000Z;defence;1997;18
77003;Tino Costa;1985-01-09T00:00:00.000Z;midfield;1985;30
7914;Carlos Kameni;1984-02-18T00:00:00.000Z;goalkeeper;1984;31
44699;Vitorino Antunes;1987-04-01T00:00:00.000Z;defence;1987;28
49500;Roberto Rosales;1988-11-20T00:00:00.000Z;defence;1988;27
38270;Sergio S�nchez;1986-04-03T00:00:00.000Z;defence;1986;29
22550;Weligton;1979-08-26T00:00:00.000Z;defence;1979;36
58874;Ignacio Camacho;1990-05-04T00:00:00.000Z;midfield;1990;25
142021;Sergi Darder;1993-12-22T00:00:00.000Z;midfield;1993;22
261927;Ricardo Horta;1994-09-15T00:00:00.000Z;midfield;1994;21
126737;Juanmi;1993-05-20T00:00:00.000Z;striker;1993;22
128220;Luis Alberto;1992-09-28T00:00:00.000Z;striker;1992;23
215;Roque Santa Cruz;1981-08-16T00:00:00.000Z;midfield;1981;34
29559;Guillermo Ochoa;1985-07-13T00:00:00.000Z;goalkeeper;1985;30
27448;Marcos Angeleri;1983-04-07T00:00:00.000Z;defence;1983;32
7782;Duda;1980-06-27T00:00:00.000Z;striker;1980;35
150948;Recio;1991-01-11T00:00:00.000Z;midfield;1991;24
208890;Samuel;1990-07-13T00:00:00.000Z;midfield;1990;25
195171;Samuel Castillejo;1995-01-18T00:00:00.000Z;midfield;1995;20
7874;Gorka Iraizoz;1981-03-06T00:00:00.000Z;goalkeeper;1981;34
85258;Mikel Balenziaga;1988-02-29T00:00:00.000Z;defence;1988;27
7631;Carlos Gurpegi;1980-08-19T00:00:00.000Z;defence;1980;35
15804;Andoni Iraola;1982-06-22T00:00:00.000Z;defence;1982;33
40888;Be�at Etxebarria;1987-02-19T00:00:00.000Z;midfield;1987;28
71571;Ander Iturraspe;1989-03-08T00:00:00.000Z;midfield;1989;26
51474;Mikel Rico;1984-11-01T00:00:00.000Z;midfield;1984;31
54245;Markel Susaeta;1987-12-14T00:00:00.000Z;midfield;1987;28
29124;Aritz Aduriz;1981-02-11T00:00:00.000Z;midfield;1981;34
54235;Iker Muniain;1992-12-19T00:00:00.000Z;midfield;1992;23
71570;Iago Herrer�n;1988-01-25T00:00:00.000Z;goalkeeper;1988;27
52469;Mikel San Jos?;1989-05-30T00:00:00.000Z;defence;1989;26
127837;Ibai G�mez;1989-11-11T00:00:00.000Z;midfield;1989;26
192009;Unai L�pez;1995-10-30T00:00:00.000Z;midfield;1995;20
67542;Erik Mor�n;1991-05-25T00:00:00.000Z;midfield;1991;24
96718;?scar de Marcos;1989-04-10T00:00:00.000Z;striker;1989;26
142023;Guillermo;1993-05-23T00:00:00.000Z;midfield;1993;22
35242;Beto;1982-05-01T00:00:00.000Z;goalkeeper;1982;33
37712;Daniel Carri?o;1988-08-04T00:00:00.000Z;defence;1988;27
71905;Coke;1987-04-26T00:00:00.000Z;defence;1987;28
7593;Fernando Naxro;1982-06-25T00:00:00.000Z;defence;1982;33
41281;Nicol�s Pareja;1984-01-19T00:00:00.000Z;defence;1984;31
65467;Vicente Iborra;1988-01-16T00:00:00.000Z;midfield;1988;27
165007;Den�s Su�rez;1994-01-06T00:00:00.000Z;striker;1994;21
88490;Aleix Vidal;1989-08-21T00:00:00.000Z;midfield;1989;26
67082;Vitolo;1989-11-02T00:00:00.000Z;midfield;1989;26
119235;Carlos Bacca;1986-09-08T00:00:00.000Z;midfield;1986;29
30749;Mariano Barbosa;1984-07-27T00:00:00.000Z;goalkeeper;1984;31
172181;Diogo Figueiras;1991-07-01T00:00:00.000Z;defence;1991;24
12249;�ver Banega;1988-06-29T00:00:00.000Z;midfield;1988;27
72047;Iago Aspas;1987-08-01T00:00:00.000Z;midfield;1987;28
129476;Gerard Deulofeu;1994-03-13T00:00:00.000Z;midfield;1994;21
7717;Jos? Antonio Reyes;1983-09-01T00:00:00.000Z;midfield;1983;32
42373;Diego Alves;1985-06-24T00:00:00.000Z;goalkeeper;1985;30
32522;Antonio Barrag�n;1987-06-12T00:00:00.000Z;defence;1987;28
221322;Jos? Luis Gay�;1995-05-25T00:00:00.000Z;defence;1995;20
54781;Nicol�s Otamendi;1988-02-12T00:00:00.000Z;defence;1988;27
257851;R?ben Vezo;1994-04-25T00:00:00.000Z;defence;1994;21
56134;Javi Fuego;1984-01-04T00:00:00.000Z;midfield;1984;31
221025;Andr? Gomes;1993-07-30T00:00:00.000Z;midfield;1993;22
59561;Dani Parejo;1989-04-16T00:00:00.000Z;midfield;1989;26
56067;Pablo Piatti;1989-03-31T00:00:00.000Z;midfield;1989;26
126716;Paco Alc�cer;1993-08-30T00:00:00.000Z;midfield;1993;22
131505;Rodrigo;1991-03-06T00:00:00.000Z;striker;1991;24
58115;Yoel Rodr�guez;1988-08-28T00:00:00.000Z;goalkeeper;1988;27
182712;Jo?o Cancelo;1994-05-27T00:00:00.000Z;defence;1994;21
110309;Lucas Orb�n;1989-02-03T00:00:00.000Z;defence;1989;26
57162;Sofiane Feghouli;1989-12-26T00:00:00.000Z;midfield;1989;26
115507;Bruno Zuculini;1993-04-02T00:00:00.000Z;midfield;1993;22
255901;Rodrigo de Paul;1994-05-24T00:00:00.000Z;midfield;1994;21
